Delivery Id,Origin_Location,Destination_Location,region,created_at,actual_delivery_time,On time Delivery,Customer_rating,condition_text,Fixed Costs,Maintenance,Difference,Area,Delivery_Time
VCV00009658/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/23/15 2:26,1/23/15 3:13,0,1,Patchy rain possible,8084,299,7785,,
VCV00010436/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/6/15 2:07,2/6/15 2:47,1,4,Sunny,7693,490,7203,,
VCV00010437/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 1:29,1/25/15 2:12,0,1,Mist,6726,1261,5465,,
VCV00010243/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/25/15 2:54,1/25/15 3:38,0,1,Mist,7949,473,7476,,
AEIBK2026400,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai",Maharashtra,1/23/15 21:05,1/23/15 22:26,0,1,Mist,8058,357,7701,,
VCV00009560/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/29/15 3:10,1/29/15 3:56,0,1,Mist,10602,1620,8981,,
VCV00010009/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/6/15 2:33,2/6/15 3:15,0,1,Mist,7590,1057,6533,,
VCV00010362/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/27/15 1:48,1/27/15 2:47,1,3,Sunny,9294,1355,7939,,
MVCV0001098/082021,"TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,1/31/15 1:33,1/31/15 2:17,1,4,Partly cloudy,11685,1917,9768,,
VCV00009042/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 4:50,2/7/15 6:02,0,1,Mist,7213,565,6649,,
VCV00010078/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Tamil Nadu,1/27/15 2:48,1/27/15 3:33,1,3,Partly cloudy,6955,619,6335,,
VCV00008910/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 2:19,2/10/15 3:05,1,3,Partly cloudy,7190,633,6556,,
VCV00010357/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/18/15 1:40,2/18/15 2:30,1,2,Partly cloudy,10784,1367,9418,,
VCV00009940/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,1/31/15 2:25,1/31/15 3:25,1,2,Cloudy,9264,722,8541,,
AEIBK2026676,"Mookandapalli, Krishnagiri, Tamil Nadu","Athipattu, Tiruvallur, Tamil Nadu",Tamil Nadu,1/21/15 21:11,1/21/15 21:56,1,5,Sunny,10503,1271,9231,,
VCV00010297/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/26/15 20:06,1/26/15 21:06,1,5,Sunny,11973,1679,10294,,
VCV00010300/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/6/15 2:19,2/6/15 3:03,1,2,Sunny,7619,732,6887,,
VCV00009757/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",Karnataka,1/25/15 2:23,1/25/15 3:20,1,3,Partly cloudy,7680,843,6837,,
AEIBK2025860,"Ramamurthy Nagar, Bangalore, Karnataka","Sahakaranagar P.O, Bangalore, Karnataka",Karnataka,2/1/15 22:01,2/1/15 23:02,1,3,Sunny,7173,588,6585,,
VCV00006898/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 3:36,2/7/15 4:29,1,3,Sunny,6970,778,6192,,
AEIBK2026206,"Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu",Tamil Nadu,2/12/15 2:14,2/12/15 2:53,0,1,Mist,6712,682,6030,,
VCV00009728/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/14/15 3:27,2/14/15 4:10,1,2,Sunny,10155,1540,8615,,
AEIBK2026663,"Mookandapalli, Krishnagiri, Tamil Nadu","Athipattu, Tiruvallur, Tamil Nadu",Tamil Nadu,1/30/15 1:39,1/30/15 2:25,1,3,Sunny,6833,328,6505,,
AEIBK2025105,"Perukkaranai, Kanchipuram, Tamil Nadu","Bandra,Mumbai",Maharashtra,1/28/15 4:02,1/28/15 4:49,0,1,Mist,10792,1519,9274,,
AEIBK2025720,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai",Maharashtra,2/7/15 2:35,2/7/15 3:21,0,1,Patchy rain possible,7558,1140,6417,,
AEIBK2026426,"Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu",Tamil Nadu,1/29/15 21:08,1/29/15 21:34,0,1,Patchy rain possible,7218,1136,6083,,
MVCV0001096/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/12/15 19:25,2/12/15 20:06,1,4,Partly cloudy,7373,482,6891,,
VCV00010173/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,1/27/15 17:33,1/27/15 18:08,1,3,Sunny,7269,489,6780,,
VCV00010214/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/3/15 20:54,2/3/15 21:32,1,2,Sunny,8150,401,7749,,
VCV00010216/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/10/15 19:36,2/10/15 20:24,1,2,Sunny,6811,1071,5740,,
VCV00010203/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/4/15 19:01,2/4/15 19:45,0,1,Mist,6347,1271,5076,,
VCV00008832/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,1/25/15 2:00,1/25/15 2:30,1,2,Cloudy,7267,521,6747,,
VCV00008504/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/1/15 1:37,2/1/15 2:13,1,2,Sunny,10338,1338,9000,,
VCV00010187/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/2/15 21:50,2/2/15 22:26,1,5,Sunny,11840,1662,10178,,
VCV00009679/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 1:39,2/10/15 2:48,1,3,Sunny,7700,727,6973,,
VCV00009034/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/9/15 19:43,2/9/15 20:50,1,2,Sunny,7786,823,6963,,
VCV00010095/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/27/15 1:48,1/27/15 2:35,1,5,Sunny,7207,616,6590,,
VCV00010097/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/13/15 21:20,2/13/15 21:53,0,1,Mist,6751,760,5991,,
VCV00010102/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/25/15 1:21,1/25/15 2:12,1,3,Sunny,6507,670,5836,,
VCV00010029/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/15/15 0:09,2/15/15 0:55,1,3,Sunny,9990,1503,8487,,
VCV00009664/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/27/15 0:49,1/27/15 1:34,1,2,Sunny,6822,321,6501,,
VCV00009368/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/31/15 2:32,1/31/15 3:33,1,5,Sunny,10628,1493,9134,,
VCV00009207/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 0:29,1/25/15 1:22,1,1,Sunny,7645,1157,6487,,
VCV00009657/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/27/15 19:58,1/27/15 20:36,1,2,Partly cloudy,7293,1151,6143,,
VCV00009729/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",Karnataka,2/7/15 2:06,2/7/15 2:49,1,1,Clear,7343,472,6870,,
VCV00009647/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/12/15 4:23,2/12/15 4:49,1,3,Sunny,6884,505,6379,,
VCV00008961/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/2/15 20:47,2/2/15 21:21,0,1,Patchy rain possible,8052,396,7656,,
VCV00009279/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 2:59,2/7/15 3:57,1,2,Sunny,8468,626,7842,,
VCV00009018/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/3/15 2:56,2/3/15 3:53,1,3,Sunny,6374,1047,5327,,
VCV00008766/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/14/15 1:25,2/14/15 2:01,0,1,Mist,6036,1273,4763,,
VCV00009678/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 0:35,2/10/15 1:00,0,1,Mist,7078,523,6554,,
VCV00009731/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/9/15 20:37,2/9/15 21:22,0,1,Patchy rain possible,9109,1317,7792,,
VCV00009851/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/2/15 2:44,2/2/15 4:19,1,4,Partly cloudy,11420,1622,9797,,
AEIBK2026421,"Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",Tamil Nadu,2/18/15 3:55,2/18/15 4:28,1,3,Sunny,7563,747,6816,,
VCV00009631/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/6/15 3:04,2/6/15 3:31,1,4,Sunny,7782,803,6979,,
VCV00008379/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/15/15 20:08,2/15/15 20:49,0,1,Patchy rain possible,7246,841,6404,,
VCV00009858/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/3/15 2:53,2/3/15 4:00,1,1,Sunny,6825,742,6083,,
VCV00009846/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/23/15 1:28,1/23/15 1:52,1,3,Sunny,6087,657,5430,,
AEIBK2026544,"Naickenpalayam, Coimbatore, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu",Tamil Nadu,2/9/15 3:44,2/9/15 4:59,1,4,Sunny,8761,1478,7283,,
VCV00009801/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/10/15 4:06,2/10/15 4:36,1,5,Sunny,6281,314,5967,,
VCV00009807/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/15/15 23:30,2/16/15 0:11,1,4,Partly cloudy,9399,1473,7926,,
VCV00008967/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/31/15 3:47,1/31/15 4:31,0,1,Patchy rain possible,6734,1047,5688,,
AEIBK2026547,"Naickenpalayam, Coimbatore, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu",Tamil Nadu,1/23/15 2:31,1/23/15 3:25,1,3,Sunny,8087,1153,6934,,
VCV00009629/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/14/15 3:49,2/14/15 5:03,1,5,Cloudy,7866,1127,6739,,
VCV00009745/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/4/15 4:11,2/4/15 4:41,1,5,Sunny,7309,462,6847,,
AEIBK2026567,"Gopanapalli, Krishnagiri, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",Tamil Nadu,2/1/15 3:26,2/1/15 4:10,0,1,Patchy rain possible,7793,493,7300,,
VCV00009619/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/6/15 2:36,2/6/15 3:06,1,4,Sunny,8164,405,7759,,
VCV00007700/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/7/15 2:14,2/7/15 3:02,1,3,Sunny,6380,1253,5128,,
VCV00009700/082021,"TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU","TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU",Tamil Nadu,1/30/15 2:28,1/30/15 3:04,1,2,Sunny,7189,511,6678,,
VCV00009014/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/15/15 3:08,2/15/15 4:16,1,2,Sunny,10839,1326,9513,,
MVCV0001061/082021,"ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU",Tamil Nadu,2/8/15 3:15,2/8/15 4:27,1,5,Sunny,10963,1607,9356,,
MVCV0001054/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU",Tamil Nadu,1/30/15 21:27,1/30/15 22:08,1,4,Sunny,7474,729,6745,,
MVCV0000975/082021,"TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU",Tamil Nadu,2/7/15 3:58,2/7/15 4:58,1,4,Sunny,7785,791,6994,,
VCV00008759/082021,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/24/15 4:19,1/24/15 5:08,1,4,Sunny,6645,592,6052,,
VCV00008760/082021,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 20:03,2/7/15 20:32,1,4,Sunny,7171,750,6420,,
AEIBK2025931,"Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu",Tamil Nadu,2/10/15 4:19,2/10/15 5:03,1,3,Sunny,6543,646,5897,,
VCV00008068/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 2:01,1/25/15 2:45,1,5,Sunny,10299,1444,8855,,
VCV00009065/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/27/15 5:03,1/27/15 5:41,1,4,Sunny,6439,306,6133,,
VCV00009327/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/28/15 20:49,1/28/15 21:44,1,3,Sunny,10937,1447,9490,,
VCV00009642/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/3/15 1:27,2/3/15 2:18,1,2,Sunny,6918,1045,5873,,
AEIBK2026254,"Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu",Tamil Nadu,2/7/15 22:27,2/7/15 23:29,1,4,Sunny,7511,1142,6369,,
VCV00009663/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,2/13/15 22:28,2/13/15 22:54,1,4,Sunny,7293,1141,6153,,
VCV00009650/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,2/9/15 3:23,2/9/15 5:14,1,2,Sunny,6836,473,6362,,
VCV00009535/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/4/15 1:58,2/4/15 2:53,1,5,Sunny,6938,492,6446,,
VCV00009646/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/9/15 0:20,2/9/15 0:54,1,3,Sunny,7650,436,7214,,
VCV00008771/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/15/15 6:16,2/15/15 6:53,1,4,Sunny,7263,1316,5947,,
VCV00008985/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/29/15 4:39,1/29/15 5:04,1,2,Sunny,6879,500,6379,,
VCV00008654/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 2:13,1/25/15 3:07,1,2,Sunny,10142,1300,8842,,
AEIBK2026328,"Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu",Tamil Nadu,2/18/15 0:38,2/18/15 1:23,1,2,Sunny,10892,1643,9248,,
VCV00009457/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/29/15 19:35,1/29/15 20:17,1,4,Sunny,8356,720,7635,,
VCV00008625/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 22:05,1/25/15 22:49,1,4,Sunny,7636,793,6843,,
VCV00009020/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/28/15 1:14,1/28/15 1:50,1,2,Sunny,6819,579,6240,,
VCV00006774/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 2:11,2/7/15 3:10,0,1,Patchy rain possible,6984,759,6225,,
VCV00008061/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/1/15 4:02,2/1/15 4:45,1,4,Cloudy,6749,304,6445,,
VCV00008837/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/18/15 3:57,2/18/15 5:24,0,1,Mist,10395,1447,8948,,
VCV00008054/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/2/15 2:31,2/2/15 3:26,1,3,Sunny,7483,1048,6435,,
VCV00008334/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/3/15 2:35,2/3/15 3:21,1,4,Sunny,7862,1116,6746,,
VCV00008659/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/24/15 22:20,1/24/15 22:48,0,1,Mist,6955,498,6457,,
VCV00009079/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/15/15 2:25,2/15/15 3:22,1,4,Sunny,8265,454,7811,,
VCV00009316/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,2/15/15 2:29,2/15/15 3:25,1,3,Sunny,8189,1308,6881,,
VCV00009106/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,2/3/15 2:45,2/3/15 4:03,1,1,Sunny,6117,489,5628,,
VCV00008523/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 2:41,1/25/15 3:22,1,3,Partly cloudy,9545,1276,8269,,
VCV00009180/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/23/15 3:44,1/23/15 4:07,1,4,Partly cloudy,11173,1652,9521,,
VCV00007982/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/5/15 19:40,2/5/15 20:20,1,2,Sunny,8395,724,7671,,
