"delivery_id","origin_location","destination_location","region","created_at","actual_delivery_time","on_time_delivery","customer_rating","condition_text","fixed_costs","maintenance","different","area","delivery_time","data_create_date"
"AEIBK2026383","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-16 02:01:00","2015-02-16 02:59:00",True,2,"Partly cloudy",7782,803,6979,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026820","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-16 17:58:00","2015-02-16 18:25:00",False,1,"Patchy rain possible",7246,841,6404,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010851/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-28 17:53:00","2015-01-28 18:38:00",False,1,"Patchy rain possible",6825,742,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026756","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-03 01:59:00","2015-02-03 02:38:00",True,4,"Sunny",6087,657,5430,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011230/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-16 01:29:00","2015-02-16 02:17:00",True,4,"Sunny",8761,1478,7283,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011147/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-26 01:28:00","2015-01-26 02:11:00",False,1,"Patchy rain possible",6281,314,5967,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026758","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-28 19:50:00","2015-01-28 20:41:00",True,1,"Sunny",9399,1473,7926,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009810/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 21:34:00","2015-01-28 22:01:00",False,1,"Patchy rain possible",6734,1047,5688,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010980/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-17 19:38:00","2015-02-17 20:02:00",True,4,"Sunny",8087,1153,6934,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011006/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-29 21:18:00","2015-01-29 21:43:00",True,3,"Sunny",7866,1127,6739,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026582","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-14 21:20:00","2015-02-14 21:54:00",True,2,"Sunny",7309,462,6847,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011096/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-03 23:33:00","2015-02-04 00:07:00",False,1,"Patchy rain possible",7793,493,7300,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026475","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-02-07 03:40:00","2015-02-07 04:06:00",True,5,"Mist",8164,405,7759,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0000961/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-17 05:37:00","2015-02-17 06:16:00",False,1,"Patchy rain possible",6380,1253,5128,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010978/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-15 03:21:00","2015-02-15 05:14:00",False,1,"Patchy rain possible",7189,511,6678,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010981/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-02 03:21:00","2015-02-02 05:32:00",False,1,"Patchy rain possible",10839,1326,9513,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009622/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 04:43:00","2015-02-09 05:52:00",True,5,"Sunny",10963,1607,9356,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010946/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 01:41:00","2015-01-24 02:26:00",True,4,"Sunny",7474,729,6745,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010987/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 20:58:00","2015-01-29 21:24:00",True,4,"Partly cloudy",7785,791,6994,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010140/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 21:01:00","2015-01-26 21:33:00",False,1,"Patchy rain possible",6645,592,6052,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011069/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-04 19:03:00","2015-02-04 19:39:00",False,1,"Patchy rain possible",7171,750,6420,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010813/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-16 19:30:00","2015-02-16 20:08:00",True,5,"Partly cloudy",6543,646,5897,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009790/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-11 20:52:00","2015-02-11 21:28:00",True,4,"Partly cloudy",10299,1444,8855,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010477/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 22:10:00","2015-02-07 22:38:00",False,1,"Patchy rain possible",6439,306,6133,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026864","Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-16 03:53:00","2015-02-16 04:48:00",True,5,"Sunny",10937,1447,9490,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011029/082021","TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU","TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU","Tamil Nadu","2015-01-30 03:04:00","2015-01-30 03:58:00",True,4,"Sunny",6918,1045,5873,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010071/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 04:17:00","2015-01-28 04:42:00",False,1,"Patchy rain possible",7511,1142,6369,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010944/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-16 00:27:00","2015-02-16 01:11:00",False,1,"Patchy rain possible",7293,1141,6153,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010894/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-12 01:11:00","2015-02-12 01:48:00",True,5,"Sunny",6836,473,6362,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010871/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 21:29:00","2015-02-10 22:07:00",False,1,"Mist",6938,492,6446,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026249","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-02-17 19:01:00","2015-02-17 19:22:00",True,5,"Partly cloudy",19604,724,18880,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010454/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-15 04:30:00","2015-02-15 05:51:00",False,1,"Patchy rain possible",19357,818,18539,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010478/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-22 03:10:00","2015-01-22 03:41:00",True,4,"Sunny",13321,578,12743,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025631","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-01-21 20:22:00","2015-01-21 20:58:00",True,4,"Sunny",15693,746,14946,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010897/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-31 21:19:00","2015-01-31 21:41:00",True,5,"Partly cloudy",18768,1276,17492,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010815/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-31 22:00:00","2015-01-31 22:29:00",True,4,"Partly cloudy",16960,1652,15308,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010716/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 21:06:00","2015-02-07 21:29:00",True,5,"Cloudy",8412,724,7688,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010245/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-14 20:51:00","2015-02-14 21:16:00",True,3,"Partly cloudy",14517,818,13699,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010720/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-11 02:25:00","2015-02-11 03:03:00",True,2,"Sunny",15241,578,14663,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010820/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-22 01:54:00","2015-01-22 02:40:00",True,1,"Patchy rain possible",17832,746,17086,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010797/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-01 20:02:00","2015-02-01 20:46:00",True,5,"Sunny",12980,1276,11703,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010322/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-30 19:12:00","2015-01-30 19:44:00",False,1,"Mist",8407,1652,6756,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010369/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 19:00:00","2015-02-10 19:24:00",True,4,"Partly cloudy",14930,724,14206,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010440/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 19:41:00","2015-02-14 20:19:00",True,5,"Partly cloudy",12337,818,11519,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009680/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 01:35:00","2015-01-25 02:27:00",True,3,"Sunny",13665,578,13087,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010416/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 20:36:00","2015-01-26 21:22:00",False,1,"Mist",11348,746,10601,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010427/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-12 19:50:00","2015-02-12 20:29:00",True,4,"Sunny",19485,1276,18209,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010321/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-15 00:53:00","2015-02-15 01:22:00",True,4,"Partly cloudy",15736,1652,14084,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010475/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-16 19:30:00","2015-02-16 19:58:00",False,1,"Patchy rain possible",16213,724,15489,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010232/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-14 00:31:00","2015-02-14 01:25:00",False,1,"Patchy rain possible",19984,818,19167,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010890/082021","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-12 03:01:00","2015-02-12 03:42:00",False,1,"Mist",13597,578,13018,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009592/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 22:02:00","2015-01-24 22:38:00",True,2,"Sunny",16147,746,15400,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010529/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 03:10:00","2015-01-23 03:50:00",False,1,"Mist",12169,1276,10893,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009723/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-30 03:10:00","2015-01-30 03:50:00",True,5,"Sunny",17904,1652,16252,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009862/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-30 01:51:00","2015-01-30 02:26:00",True,1,"Sunny",9290,724,8565,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026833","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-14 22:42:00","2015-02-14 23:01:00",True,4,"Sunny",13194,818,12376,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025990","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-23 02:51:00","2015-01-23 03:54:00",False,1,"Patchy rain possible",10634,578,10055,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025960","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-07 03:11:00","2015-02-07 04:18:00",True,4,"Partly cloudy",7808,746,7062,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025988","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-10 02:51:00","2015-02-10 03:31:00",True,2,"Partly cloudy",10332,1377,8955,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025982","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-22 04:02:00","2015-01-22 04:35:00",False,1,"Mist",8918,728,8190,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026350","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-31 19:45:00","2015-01-31 20:19:00",True,1,"Patchy rain possible",7738,749,6989,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001226/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-06 23:02:00","2015-02-06 23:39:00",False,1,"Mist",7588,461,7128,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010845/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-14 00:36:00","2015-02-14 01:47:00",False,3,"Light rain shower",7816,847,6969,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0000960/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-12 19:57:00","2015-02-12 20:35:00",False,1,"Patchy rain possible",7765,897,6868,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010818/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-25 01:51:00","2015-01-25 02:45:00",True,2,"Sunny",6743,3756,2987,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010707/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-12 18:13:00","2015-02-12 19:05:00",False,1,"Patchy rain possible",7529,1026,6503,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009990/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 19:47:00","2015-01-24 20:32:00",True,2,"Partly cloudy",7431,472,6959,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010081/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-08 17:31:00","2015-02-08 19:15:00",False,1,"Patchy rain possible",7774,472,7302,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010129/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-13 04:52:00","2015-02-13 05:31:00",True,3,"Sunny",7820,306,7514,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010482/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 05:22:00","2015-02-09 05:51:00",True,2,"Partly cloudy",10586,1582,9004,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010705/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-04 18:41:00","2015-02-04 19:12:00",True,2,"Partly cloudy",7085,1060,6025,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009648/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-09 17:28:00","2015-02-09 18:20:00",True,5,"Partly cloudy",10988,1948,9041,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026228","Perukkaranai, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-26 22:51:00","2015-01-26 23:21:00",True,5,"Sunny",7052,643,6409,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010768/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-05 19:41:00","2015-02-05 20:35:00",True,5,"Sunny",7118,538,6579,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010423/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-28 20:33:00","2015-01-28 21:02:00",True,4,"Sunny",6930,618,6311,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010366/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-11 19:51:00","2015-02-11 20:46:00",True,4,"Sunny",8788,1234,7555,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026450","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-12 17:23:00","2015-02-12 18:33:00",True,5,"Sunny",10584,1351,9232,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007656/082021","PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-03 20:05:00","2015-02-03 20:44:00",True,1,"Partly cloudy",8921,715,8207,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010587/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-12 20:15:00","2015-02-12 20:55:00",True,4,"Sunny",6653,607,6046,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026436","Pozhal, Tiruvallur, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-04 19:49:00","2015-02-04 20:29:00",True,3,"Partly cloudy",7628,452,7175,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010076/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-11 19:51:00","2015-02-11 20:46:00",True,1,"Sunny",8210,847,7363,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010709/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-11 19:51:00","2015-02-11 20:46:00",True,5,"Sunny",7846,897,6949,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010448/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-21 19:16:00","2015-01-21 19:50:00",False,1,"Patchy rain possible",6900,3756,3145,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001094/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-10 18:51:00","2015-02-10 19:29:00",True,1,"Sunny",7602,1026,6577,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010014/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-27 19:12:00","2015-01-27 19:52:00",True,2,"Sunny",7500,768,6733,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010572/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 18:18:00","2015-02-09 19:10:00",False,1,"Patchy rain possible",8136,463,7672,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009694/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 19:38:00","2015-02-09 20:24:00",True,3,"Sunny",8253,300,7953,NULL,NULL,"2025-05-07 15:05:06.38629"
